id,t,Gp,A,Gi
52,5.5,0.98289,2.858713,4.35481
52,6.0,0.164781,1.538323,1.550798
52,6.5,0.684691,0.645566,0.698905
52,7.0,8.912448,0.835801,2.666232
52,7.5,2.907626,3.044325,5.939881
52,8.0,0.130879,2.055843,2.20969
52,8.5,0.209943,0.846662,0.781004
52,9.0,2.823474,0.463849,0.938788
52,9.5,11.755383,2.178277,6.514349
52,10.0,0.301063,2.839724,3.675728
52,10.5,0.083064,1.314453,1.227737
52,11.0,0.549118,0.516754,0.537973
52,11.5,9.44025,0.753863,2.611689
52,12.0,2.708986,3.218992,6.283622
52,12.5,0.085161,2.13453,2.257997
52,13.0,0.122693,0.858878,0.763743
52,13.5,1.725103,0.396503,0.654074
52,14.0,14.493812,1.714984,5.833609
52,14.5,0.44904,3.120653,4.390171
52,15.0,0.058673,1.532677,1.456943
52,15.5,0.267844,0.585863,0.539751
52,16.0,5.212654,0.479658,1.401364
52,16.5,6.980315,2.882767,7.171856
52,17.0,0.122927,2.569174,2.959871
52,17.5,0.071504,1.089028,0.9763
52,18.0,0.707288,0.428954,0.486822
52,18.5,12.027555,0.929381,3.430805
52,19.0,1.554603,3.330215,5.839305
52,19.5,0.062391,1.973437,2.006128
52,20.0,0.125523,0.77318,0.680329
52,20.5,2.029318,0.376478,0.69029
52,21.0,14.208931,1.913291,6.32847
52,21.5,0.337709,3.074309,4.157706
52,22.0,0.053859,1.462429,1.37101
52,22.5,0.280258,0.555139,0.513797
52,23.0,5.657448,0.490677,1.496921
52,23.5,6.304189,2.965364,7.169767
52,24.0,0.109945,2.529125,2.874834
52,24.5,0.070455,1.061691,0.947325
52,25.0,0.731077,0.418865,0.482025
53,0.0,1.652971,0.661611,1.874018
53,0.5,7.463369,1.435058,3.630479
53,1.0,2.110163,2.362977,3.957096
53,1.5,0.641426,1.530867,1.794085
53,2.0,2.026486,0.84963,1.262383
53,2.5,9.105983,1.483842,4.073468
53,3.0,1.535114,2.565904,4.095734
53,3.5,0.380508,1.507263,1.636368
53,4.0,1.456584,0.734993,0.981093
53,4.5,10.271423,1.288099,3.874819
53,5.0,1.601517,2.813146,4.670082
53,5.5,0.21852,1.658572,1.743762
53,6.0,0.699939,0.717553,0.77959
53,6.5,8.147657,0.830897,2.512105
53,7.0,3.376144,2.939559,5.899496
53,7.5,0.164938,2.071635,2.270506
53,8.0,0.24911,0.869745,0.817617
53,8.5,3.136107,0.498677,1.040822
53,9.0,10.853509,2.253576,6.502255
53,9.5,0.296866,2.75637,3.521986
53,10.0,0.098398,1.267066,1.18474
53,10.5,0.69906,0.509004,0.562857
53,11.0,10.811917,0.88945,3.124958
53,11.5,1.981845,3.230194,5.883935
53,12.0,0.082953,1.999723,2.071391
53,12.5,0.155239,0.796731,0.713004
53,13.0,2.360055,0.408027,0.786739
53,13.5,13.215161,2.044621,6.479869
53,14.0,0.31084,2.976956,3.938737
53,14.5,0.06301,1.395412,1.303417
53,15.0,0.366648,0.534853,0.514667
53,15.5,7.108219,0.577377,1.887641
53,16.0,4.529334,3.112252,6.879634
53,16.5,0.095406,2.367809,2.607083
53,17.0,0.085976,0.974334,0.865372
53,17.5,1.023442,0.401656,0.523578
53,18.0,14.05006,1.218267,4.460829
53,18.5,0.891939,3.29238,5.212979
53,19.0,0.05708,1.780334,1.752879
53,19.5,0.165837,0.686613,0.60906
53,20.0,2.989973,0.394051,0.887808
53,20.5,11.790941,2.339138,6.99396
53,21.0,0.21256,2.887985,3.635292
53,21.5,0.057501,1.302301,1.195208
53,22.0,0.396534,0.496096,0.484868
53,22.5,7.933801,0.610699,2.089599
53,23.0,3.788258,3.198572,6.780908
53,23.5,0.082853,2.308353,2.498711
53,24.0,0.085256,0.938592,0.828906
53,24.5,1.078844,0.389813,0.522812
53,25.0,14.382991,1.271456,4.653862
54,0.0,0.845321,0.556119,1.332279
54,0.5,7.908836,1.026019,2.878291
54,1.0,3.062649,2.696207,5.149188
54,1.5,0.301918,1.876342,2.106907
54,2.0,0.604054,0.840953,0.891172
54,2.5,6.249048,0.748875,2.003891
54,3.0,5.100024,2.723939,6.049874
54,3.5,0.234865,2.217007,2.560109
54,4.0,0.251334,0.96731,0.922598
54,4.5,2.68849,0.519768,0.980071
54,5.0,11.623184,2.054112,6.128787
54,5.5,0.394364,2.803037,3.720678
54,6.0,0.109141,1.329803,1.262737
54,6.5,0.688258,0.538044,0.58941
54,7.0,10.333161,0.870007,2.997547
54,7.5,2.186581,3.19285,5.917293
54,8.0,0.091617,2.016636,2.106101
54,8.5,0.16453,0.809016,0.728209
54,9.0,2.434208,0.418718,0.812699
54,9.5,12.961623,2.066378,6.483272
54,10.0,0.310446,2.952354,3.892842
54,10.5,0.066447,1.381296,1.290375
54,11.0,0.395351,0.531586,0.51807
54,11.5,7.524088,0.605821,2.007988
54,12.0,4.128875,3.140159,6.779157
54,12.5,0.092937,2.323884,2.538778
54,13.0,0.091633,0.951865,0.845066
54,13.5,1.128273,0.398935,0.541437
54,14.0,14.361109,1.3034,4.72857
54,14.5,0.780293,3.26802,5.053122
54,15.0,0.056902,1.732166,1.693333
54,15.5,0.180751,0.66626,0.59377
54,16.0,3.32705,0.404476,0.961841
54,16.5,10.915324,2.452273,7.099705
54,17.0,0.189616,2.830601,3.499349
54,17.5,0.059405,1.259992,1.150523
54,18.0,0.440629,0.481621,0.480901
54,18.5,8.677039,0.657104,2.301133
54,19.0,3.227397,3.243649,6.624857
54,19.5,0.077537,2.244377,2.398462
54,20.0,0.091031,0.905302,0.797982
54,20.5,1.213071,0.384144,0.543242
54,21.0,14.720704,1.380191,4.991547
54,21.5,0.67688,3.261364,4.93416
54,22.0,0.053828,1.696103,1.64545
54,22.5,0.183303,0.649375,0.578414
54,23.0,3.458805,0.404076,0.985417
54,23.5,10.603427,2.499674,7.155892
54,24.0,0.178632,2.814404,3.453722
54,24.5,0.058614,1.245815,1.134586
54,25.0,0.446006,0.475877,0.476677
55,0.0,1.056383,1.744685,1.712377
55,0.5,2.506049,0.938587,1.467374
55,1.0,8.123639,1.607088,4.132093
55,1.5,1.507082,2.396539,3.729747
55,2.0,0.550664,1.416075,1.592188
55,2.5,2.253723,0.782825,1.225168
55,3.0,9.714712,1.621828,4.54144
55,3.5,1.137872,2.599561,3.928637
55,4.0,0.316127,1.432163,1.504039
55,4.5,1.44347,0.681442,0.91395
55,5.0,10.933006,1.312665,4.06803
55,5.5,1.391136,2.87869,4.68319
55,6.0,0.180058,1.649783,1.704594
55,6.5,0.602204,0.69629,0.732465
55,7.0,7.733112,0.762753,2.311341
55,7.5,3.775747,2.959611,6.134028
55,8.0,0.151935,2.150452,2.369938
55,8.5,0.198774,0.900088,0.832586
55,9.0,2.467527,0.46678,0.874119
55,9.5,12.495967,2.022531,6.248235
55,10.0,0.364202,2.896448,3.858129
55,10.5,0.084144,1.370938,1.292503
55,11.0,0.502677,0.538416,0.54873
55,11.5,8.698292,0.706569,2.391285
55,12.0,3.177711,3.178244,6.425299
55,12.5,0.091983,2.191332,2.347833
55,13.0,0.117782,0.888908,0.792029
55,13.5,1.580906,0.400841,0.631012
55,14.0,14.576803,1.62058,5.59359
55,14.5,0.510127,3.150389,4.521528
55,15.0,0.059348,1.57235,1.504198
55,15.5,0.251974,0.602157,0.551288
55,16.0,4.844347,0.465178,1.315019
55,16.5,7.609812,2.816,7.190498
55,17.0,0.132362,2.611761,3.04324
55,17.5,0.069796,1.115764,1.003318
55,18.0,0.660134,0.436974,0.484834
55,18.5,11.541191,0.882255,3.244173
55,19.0,1.736534,3.326129,5.958154
55,19.5,0.064272,2.011652,2.0592
55,20.0,0.120007,0.791232,0.696079
55,20.5,1.891422,0.37623,0.664194
55,21.0,14.471675,1.835931,6.166243
55,21.5,0.370211,3.10397,4.258097
55,22.0,0.053676,1.492836,1.405624
55,22.5,0.26451,0.566987,0.52117
55,23.0,5.312609,0.475273,1.413317
55,23.5,6.830955,2.912594,7.206457
55,24.0,0.116523,2.567445,2.945819
55,24.5,0.068535,1.084603,0.97003
55,25.0,0.684702,0.42531,0.478766
56,0.0,0.975708,1.929349,0.936377
56,0.5,2.999221,0.766065,1.263922
56,1.0,9.469933,1.916474,5.224229
56,1.5,0.722492,2.538416,3.523333
56,2.0,0.286997,1.290018,1.310574
56,2.5,1.721635,0.62332,0.906502
56,3.0,11.767467,1.503097,4.700753
56,3.5,0.958221,2.882408,4.385518
56,4.0,0.15425,1.545728,1.552682
56,4.5,0.637074,0.643101,0.68504
56,5.0,8.608755,0.799459,2.541795
56,5.5,3.132662,3.045221,6.055033
56,6.0,0.128994,2.096175,2.264345
56,6.5,0.191627,0.864128,0.792924
56,7.0,2.537788,0.453149,0.871761
56,7.5,12.459417,2.070604,6.376479
56,8.0,0.33384,2.898224,3.823859
56,8.5,0.078816,1.360181,1.276259
56,9.0,0.482006,0.531168,0.537099
56,9.5,8.564123,0.688696,2.335545
56,10.0,3.279059,3.183148,6.489698
56,10.5,0.090168,2.212223,2.374423
56,11.0,0.111068,0.897619,0.79823
56,11.5,1.476631,0.397949,0.607976
56,12.0,14.660312,1.55514,5.435336
56,12.5,0.551167,3.179048,4.62632
56,13.0,0.058184,1.60389,1.540233
56,13.5,0.233519,0.614199,0.558093
56,14.0,4.472589,0.448224,1.225166
56,14.5,8.314524,2.744971,7.209772
56,15.0,0.141854,2.660875,3.138024
56,15.5,0.066869,1.146043,1.033479
56,16.0,0.60152,0.44553,0.480875
56,16.5,10.905195,0.823693,3.010994
56,17.0,2.000171,3.319006,6.116585
56,17.5,0.066459,2.063365,2.131373
56,18.0,0.112158,0.815666,0.717281
56,18.5,1.708065,0.37591,0.629342
56,19.0,14.753708,1.726624,5.920603
56,19.5,0.422551,3.145728,4.406992
56,20.0,0.053311,1.53779,1.457167
56,20.5,0.242345,0.584615,0.532362
56,21.0,4.824402,0.454191,1.296675
56,21.5,7.663683,2.827825,7.24314
56,22.0,0.127472,2.625479,3.056388
56,22.5,0.065725,1.120104,1.005472
56,23.0,0.618959,0.435623,0.475103
56,23.5,11.206274,0.84386,3.105614
56,24.0,1.876533,3.331172,6.06568
56,24.5,0.064093,2.045498,2.103657
56,25.0,0.112232,0.806215,0.708064
57,0.0,1.272586,0.883948,1.904065
57,0.5,5.611507,1.185984,2.690028
57,1.0,3.898469,2.194927,4.297471
57,1.5,0.881594,1.79657,2.314486
57,2.0,1.488716,1.011656,1.34692
57,2.5,7.151869,1.184542,2.989862
57,3.0,3.068373,2.453442,4.575566
57,3.5,0.528261,1.754596,2.068211
57,4.0,1.166659,0.87833,1.086395
57,4.5,8.080635,1.07331,2.963161
57,5.0,2.899246,2.680822,5.037289
57,5.5,0.315166,1.838801,2.061747
57,6.0,0.672276,0.830607,0.89817
57,6.5,6.756574,0.79472,2.179767
57,7.0,4.50656,2.759244,5.914715
57,7.5,0.230939,2.147309,2.449781
57,8.0,0.284989,0.932932,0.896848
57,8.5,3.153679,0.53648,1.091653
57,9.0,10.581124,2.211737,6.312483
57,9.5,0.338569,2.713971,3.496718
57,10.0,0.118753,1.2603,1.189417
57,10.5,0.841022,0.519059,0.603312
57,11.0,11.547749,1.002946,3.497812
57,11.5,1.629063,3.197976,5.574396
57,12.0,0.087291,1.902621,1.948441
57,12.5,0.195621,0.756326,0.685468
57,13.0,3.080361,0.434256,0.951852
57,13.5,11.352898,2.318658,6.820475
57,14.0,0.238365,2.8324,3.577142
57,14.5,0.070784,1.283781,1.184874
57,15.0,0.498853,0.497769,0.508765
57,15.5,9.161244,0.711052,2.48325
57,16.0,2.89539,3.237595,6.43377
57,16.5,0.080502,2.181279,2.315342
57,17.0,0.106489,0.87773,0.776557
57,17.5,1.468832,0.38852,0.596826
57,18.0,14.785072,1.558944,5.470826
57,18.5,0.537097,3.190746,4.634359
57,19.0,0.055784,1.606217,1.540245
57,19.5,0.223455,0.613689,0.555067
57,20.0,4.318131,0.438299,1.184273
57,20.5,8.634962,2.717394,7.228611
57,21.0,0.144511,2.685589,3.182505
57,21.5,0.064526,1.160245,1.04705
57,22.0,0.567364,0.448939,0.477004
57,22.5,10.52829,0.789733,2.876649
57,23.0,2.172533,3.314483,6.214611
57,23.5,0.067484,2.095715,2.17648
57,24.0,0.106919,0.830874,0.730347
57,24.5,1.594123,0.37561,0.607482
57,25.0,14.878885,1.654758,5.748897
58,0.0,0.746912,0.567366,1.152646
58,0.5,7.99485,0.942476,2.725639
58,1.0,3.218045,2.79055,5.450731
58,1.5,0.239347,1.956149,2.174044
58,2.0,0.427899,0.849975,0.851095
58,2.5,4.910681,0.627633,1.556148
58,3.0,7.086935,2.600259,6.401561
58,3.5,0.241596,2.429228,2.902448
58,4.0,0.166964,1.073725,1.00585
58,4.5,1.581171,0.489557,0.725422
58,5.0,13.458452,1.536831,5.140747
58,5.5,0.690108,3.057926,4.520959
58,6.0,0.08731,1.574889,1.534987
58,6.5,0.359971,0.6193,0.594354
58,7.0,6.190777,0.567898,1.706685
58,7.5,5.520644,2.958221,6.85361
58,8.0,0.124739,2.415152,2.726057
58,8.5,0.098926,1.013361,0.911372
58,9.0,1.091157,0.423743,0.558794
58,9.5,13.909907,1.256148,4.525618
58,10.0,0.882593,3.250902,5.112663
58,10.5,0.062732,1.75111,1.724187
58,11.0,0.191272,0.677679,0.607569
58,11.5,3.428517,0.416375,0.99472
58,12.0,10.624347,2.47118,7.076816
58,12.5,0.190139,2.804949,3.45646
58,13.0,0.062865,1.246441,1.138348
58,13.5,0.47616,0.478922,0.486007
58,14.0,9.141473,0.692912,2.447295
58,14.5,2.919111,3.259593,6.50451
58,15.0,0.076001,2.200597,2.334578
58,15.5,0.097348,0.884014,0.779293
58,16.0,1.337992,0.38289,0.566034
58,16.5,14.847825,1.473178,5.256781
58,17.0,0.59403,3.229961,4.779079
58,17.5,0.053978,1.649608,1.589736
58,18.0,0.200125,0.630293,0.564785
58,18.5,3.839569,0.41753,1.07115
58,19.0,9.687646,2.606169,7.214225
58,19.5,0.160592,2.755928,3.325363
58,20.0,0.060806,1.205493,1.092784
58,20.5,0.495614,0.462634,0.474836
58,21.0,9.575794,0.715705,2.566394
58,21.5,2.665209,3.287821,6.43822
58,22.0,0.07161,2.173254,2.289126
58,22.5,0.097231,0.868749,0.764103
58,23.0,1.371117,0.378302,0.567771
58,23.5,14.921915,1.500989,5.344626
58,24.0,0.566579,3.226161,4.740614
58,24.5,0.053018,1.638034,1.574743
58,25.0,0.200958,0.624962,0.559964
59,0.0,1.988563,1.837516,1.622912
59,0.5,3.596512,1.127621,2.008572
59,1.0,5.844794,1.806434,4.008231
59,1.5,1.520585,2.043422,3.045015
59,2.0,1.165575,1.270743,1.616135
59,2.5,4.424547,1.015563,2.070823
59,3.0,5.770741,2.078263,4.628646
59,3.5,0.912469,2.061324,2.777555
59,4.0,0.896231,1.118153,1.31742
59,4.5,5.038204,0.901208,2.012141
59,5.0,5.792542,2.313423,5.219253
59,5.5,0.554724,2.130801,2.680695
59,6.0,0.572973,1.040704,1.115518
59,6.5,4.409619,0.731644,1.612151
59,7.0,7.376242,2.349476,5.804356
59,7.5,0.411413,2.36116,2.957609
59,8.0,0.288833,1.10283,1.088484
59,8.5,2.396542,0.574706,0.988884
59,9.0,11.656732,1.869455,5.627962
59,9.5,0.55251,2.79673,3.870723
59,10.0,0.138327,1.379839,1.339769
59,10.5,0.780864,0.572828,0.645201
59,11.0,10.462482,0.932865,3.147655
59,11.5,2.068991,3.138892,5.713287
59,12.0,0.10441,1.95752,2.042627
59,12.5,0.207382,0.789445,0.722046
59,13.0,3.067737,0.450507,0.968971
59,13.5,11.289863,2.291771,6.725537
59,14.0,0.255224,2.817019,3.574065
59,14.5,0.077086,1.282787,1.188227
59,15.0,0.541488,0.501401,0.521484
59,15.5,9.563419,0.750545,2.627979
59,16.0,2.647366,3.239896,6.303525
59,16.5,0.080956,2.137195,2.255068
59,17.0,0.11658,0.857708,0.760362
59,17.5,1.649992,0.39115,0.634158
59,18.0,14.638753,1.674254,5.752278
59,18.5,0.466637,3.143774,4.457248
59,19.0,0.057035,1.552912,1.478854
59,19.5,0.251389,0.592952,0.542432
59,20.0,4.904436,0.463871,1.324125
59,20.5,7.509249,2.832961,7.20673
59,21.0,0.128797,2.608656,3.032127
59,21.5,0.068634,1.112251,0.998954
59,22.0,0.653689,0.434936,0.481576
59,22.5,11.517556,0.877026,3.229184
59,23.0,1.747967,3.329347,5.973948
59,23.5,0.063818,2.016348,2.064654
59,24.0,0.118164,0.793045,0.69723
59,24.5,1.85946,0.375089,0.656991
59,25.0,14.53859,1.81866,6.13199
60,0.0,1.836189,1.84017,1.278288
60,0.5,4.110639,1.045099,1.974487
60,1.0,6.043592,1.985547,4.483573
60,1.5,1.058613,2.085372,2.898074
60,2.0,0.921069,1.16833,1.392448
60,2.5,4.707792,0.912518,1.96044
60,3.0,6.078566,2.230621,5.099548
60,3.5,0.638646,2.1448,2.759774
60,4.0,0.611125,1.073337,1.167975
60,4.5,4.356819,0.75522,1.637055
60,5.0,7.329233,2.30952,5.683331
60,5.5,0.452188,2.341206,2.958298
60,6.0,0.322181,1.106739,1.105985
60,6.5,2.598509,0.595701,1.056032
60,7.0,11.146204,1.931745,5.676498
60,7.5,0.536522,2.738694,3.745489
60,8.0,0.154342,1.342331,1.305112
60,8.5,0.921237,0.568386,0.671568
60,9.0,11.230489,1.041603,3.520545
60,9.5,1.682198,3.123024,5.432018
60,10.0,0.105507,1.865823,1.921535
60,10.5,0.249248,0.749936,0.694726
60,11.0,3.808192,0.479232,1.143211
60,11.5,9.536655,2.50651,6.876714
60,12.0,0.207881,2.692581,3.29342
60,12.5,0.085575,1.194947,1.097283
60,13.0,0.696757,0.475322,0.529321
60,13.5,11.272107,0.900335,3.231901
60,14.0,1.810614,3.273668,5.879716
60,14.5,0.07369,1.992498,2.048435
60,15.0,0.141198,0.788285,0.70015
60,15.5,2.200006,0.393949,0.741134
60,16.0,13.688989,1.982617,6.410403
60,16.5,0.323799,3.021918,4.039998
60,17.0,0.058745,1.42645,1.334769
60,17.5,0.324599,0.544166,0.513826
60,18.0,6.423581,0.535208,1.699642
60,18.5,5.284197,3.051865,7.025236
60,19.0,0.101363,2.440808,2.725685
60,19.5,0.078407,1.013176,0.901464
60,20.0,0.878675,0.408506,0.501634
60,20.5,13.376732,1.092738,4.039139
60,21.0,1.108109,3.320553,5.467801
60,21.5,0.058094,1.857665,1.851034
60,22.0,0.146001,0.720183,0.635489
60,22.5,2.532867,0.382493,0.790456
60,23.0,13.004395,2.158949,6.762901
60,23.5,0.25636,2.97263,3.853132
60,24.0,0.055239,1.369518,1.267595
60,24.5,0.33886,0.520057,0.494456
60,25.0,6.867935,0.550333,1.802389
61,0.0,0.973894,1.658019,1.492492
61,0.5,2.899887,0.884061,1.475867
61,1.0,8.332657,1.776597,4.589426
61,1.5,1.106643,2.397449,3.508233
61,2.0,0.487006,1.320761,1.437301
61,2.5,2.449866,0.731202,1.199945
61,3.0,10.069199,1.741322,4.921749
61,3.5,0.889061,2.620584,3.803159
61,4.0,0.268523,1.379783,1.412903
61,4.5,1.38875,0.641362,0.85494
61,5.0,11.393596,1.306837,4.148788
61,5.5,1.293183,2.936881,4.745608
61,6.0,0.153383,1.661636,1.699529
61,6.5,0.511615,0.688245,0.701419
61,7.0,7.090352,0.693351,2.07207
61,7.5,4.410091,2.945247,6.370714
61,8.0,0.147702,2.242188,2.499442
61,8.5,0.161781,0.941217,0.862191
61,9.0,1.925622,0.449114,0.749271
61,9.5,13.638752,1.774181,5.81321
61,10.0,0.470107,3.021578,4.220103
61,10.5,0.075573,1.481634,1.413488
61,11.0,0.372736,0.575768,0.555138
61,11.5,6.771581,0.58101,1.832508
61,12.0,4.861823,3.047619,6.840555
61,12.5,0.108151,2.375748,2.640359
61,13.0,0.094529,0.9853,0.88043
61,13.5,1.09733,0.411612,0.547937
61,14.0,14.104412,1.269793,4.596296
61,14.5,0.842632,3.262462,5.100886
61,15.0,0.05977,1.747005,1.715304
61,15.5,0.184186,0.674199,0.60229
61,16.0,3.338518,0.409109,0.969481
61,16.5,10.867662,2.449719,7.079224
61,17.0,0.19217,2.82416,3.492477
61,17.5,0.060867,1.257771,1.149194
61,18.0,0.452695,0.481766,0.483639
61,18.5,8.824835,0.669124,2.348504
61,19.0,3.125377,3.247997,6.583453
61,19.5,0.077254,2.229476,2.377059
61,20.0,0.093405,0.898179,0.791838
61,20.5,1.25742,0.383909,0.55156
61,21.0,14.775511,1.413571,5.087789
61,21.5,0.645763,3.249931,4.877039
61,22.0,0.053932,1.678983,1.624927
61,22.5,0.189497,0.642356,0.573412
61,23.0,3.597741,0.408961,1.016639
61,23.5,10.260747,2.540101,7.181115
61,24.0,0.171601,2.792432,3.404904
61,24.5,0.05944,1.23051,1.11868
61,25.0,0.464269,0.470818,0.475849
62,0.0,1.060487,0.6417,1.620184
62,0.5,7.191125,1.143162,2.963511
62,1.0,3.122452,2.489474,4.682981
62,1.5,0.485629,1.78126,2.084299
62,2.0,1.043934,0.872627,1.047154
62,2.5,7.833739,1.009222,2.786484
62,3.0,3.195537,2.702432,5.222815
62,3.5,0.295711,1.902741,2.140856
62,4.0,0.564376,0.849631,0.889846
62,4.5,5.913883,0.721962,1.895015
62,5.0,5.526185,2.6935,6.125005
62,5.5,0.239626,2.262516,2.635518
62,6.0,0.233083,0.990994,0.941789
62,6.5,2.426579,0.512462,0.919824
62,7.0,12.179843,1.950726,5.972533
62,7.5,0.438521,2.856297,3.868246
62,8.0,0.104386,1.375381,1.312152
62,8.5,0.609038,0.551977,0.585808
62,9.0,9.528495,0.798267,2.710484
62,9.5,2.623643,3.17437,6.121642
62,10.0,0.095603,2.088766,2.210207
62,10.5,0.148824,0.843712,0.757724
62,11.0,2.104097,0.413983,0.744969
62,11.5,13.698667,1.90896,6.202496
62,12.0,0.369736,3.020382,4.097556
62,12.5,0.064644,1.443906,1.360056
62,13.0,0.344419,0.554561,0.528242
62,13.5,6.604359,0.554573,1.761505
62,14.0,5.064542,3.05647,6.949032
62,14.5,0.103067,2.411631,2.68513
62,15.0,0.084348,0.999904,0.89072
62,15.5,0.962502,0.408626,0.518375
62,16.0,13.734989,1.163555,4.270809
62,16.5,0.986531,3.300152,5.316122
62,17.0,0.058426,1.811773,1.793862
62,17.5,0.159894,0.70076,0.620908
62,18.0,2.831223,0.391274,0.85542
62,18.5,12.203,2.278129,6.917755
62,19.0,0.227197,2.914741,3.705209
62,19.5,0.057153,1.32392,1.218693
62,20.0,0.379479,0.503987,0.488497
62,20.5,7.613515,0.592634,2.002725
62,21.0,4.06142,3.174117,6.841841
62,21.5,0.085782,2.336005,2.543747
62,22.0,0.083289,0.953482,0.84304
62,22.5,1.029279,0.392961,0.516221
62,23.0,14.19896,1.229179,4.515516
62,23.5,0.860965,3.30034,5.201603
62,24.0,0.055141,1.776558,1.745524
62,24.5,0.161662,0.683837,0.605235
62,25.0,2.937441,0.389562,0.872975
63,0.0,0.893691,1.90522,0.861456
63,0.5,2.99597,0.732072,1.212942
63,1.0,9.771068,1.949272,5.385115
63,1.5,0.648328,2.576619,3.537663
63,2.0,0.247615,1.288616,1.290175
63,2.5,1.527284,0.601834,0.839718
63,3.0,12.012865,1.413641,4.531487
63,3.5,1.029872,2.949722,4.582652
63,4.0,0.136338,1.604306,1.612843
63,4.5,0.512257,0.65692,0.669253
63,5.0,7.429454,0.69713,2.141619
63,5.5,4.111734,2.996635,6.381215
63,6.0,0.134068,2.227664,2.460267
63,6.5,0.1531,0.927775,0.844962
63,7.0,1.875659,0.439025,0.728521
63,7.5,13.818745,1.75738,5.806049
63,8.0,0.469064,3.042892,4.260627
63,8.5,0.071927,1.493793,1.424433
63,9.0,0.348126,0.578391,0.55186
63,9.5,6.424265,0.557522,1.733443
63,10.0,5.261986,3.018416,6.921664
63,10.5,0.110746,2.415945,2.704614
63,11.0,0.089059,1.00627,0.89947
63,11.5,1.001698,0.414197,0.531595
63,12.0,13.790884,1.19199,4.348685
63,12.5,0.95426,3.284161,5.251457
63,13.0,0.059904,1.792542,1.771906
63,13.5,0.169637,0.693481,0.616707
63,14.0,3.015857,0.39894,0.898249
63,14.5,11.700515,2.342554,6.980812
63,15.0,0.214035,2.879051,3.622015
63,15.5,0.05893,1.298106,1.19174
63,16.0,0.40891,0.495457,0.486981
63,16.5,8.105757,0.623243,2.141217
63,17.0,3.648417,3.206958,6.736461
63,17.5,0.082188,2.290952,2.472661
63,18.0,0.087585,0.929964,0.821236
63,18.5,1.12259,0.388963,0.530485
63,19.0,14.496286,1.306699,4.762851
63,19.5,0.760017,3.280172,5.059457
63,20.0,0.054588,1.733767,1.692223
63,20.5,0.173309,0.665522,0.591034
63,21.0,3.212838,0.397224,0.932351
63,21.5,11.224559,2.420723,7.088592
63,22.0,0.193951,2.853407,3.545502
63,22.5,0.057616,1.274457,1.164889
63,23.0,0.417259,0.485795,0.479752
63,23.5,8.327768,0.632958,2.197312
63,24.0,3.480077,3.226617,6.707034
63,24.5,0.079341,2.276117,2.446477
63,25.0,0.087351,0.921268,0.812418
64,0.0,0.684137,1.746669,0.729926
64,0.5,3.071998,0.653879,1.128812
64,1.0,10.255375,2.05825,5.799326
64,1.5,0.487408,2.645345,3.526176
64,2.0,0.177727,1.275376,1.239283
64,2.5,1.175712,0.558809,0.71646
64,3.0,12.167881,1.226142,4.11541
64,3.5,1.226681,3.079877,5.015654
64,4.0,0.107416,1.733362,1.751339
64,4.5,0.324973,0.694708,0.660128
64,5.0,5.116648,0.538566,1.466307
64,5.5,7.021814,2.772443,6.867123
64,6.0,0.160867,2.510706,2.928679
64,6.5,0.101203,1.079013,0.981313
64,7.0,0.995763,0.446501,0.562414
64,7.5,13.286896,1.166023,4.191686
64,8.0,1.064391,3.249704,5.269543
64,8.5,0.067947,1.800068,1.791975
64,9.0,0.188173,0.701403,0.629571
64,9.5,3.255455,0.417579,0.964362
64,10.0,11.026274,2.407436,6.996332
64,10.5,0.206239,2.825993,3.517871
64,11.0,0.064116,1.265529,1.160021
64,11.5,0.469146,0.486751,0.491882
64,12.0,8.960951,0.684463,2.399855
64,12.5,3.031616,3.245965,6.528665
64,13.0,0.078154,2.211464,2.353435
64,13.5,0.09776,0.890336,0.785749
64,14.0,1.329063,0.385097,0.566535
64,14.5,14.813025,1.464782,5.227923
64,15.0,0.603712,3.229981,4.789745
64,15.5,0.054464,1.652832,1.594193
64,16.0,0.200643,0.631914,0.566453
64,16.5,3.838102,0.418268,1.0718
64,17.0,9.688558,2.604602,7.209822
64,17.5,0.16117,2.755284,3.325278
64,18.0,0.061068,1.205452,1.09292
64,18.5,0.497678,0.462796,0.475425
64,19.0,9.597258,0.717712,2.573906
64,19.5,2.652748,3.287991,6.431599
64,20.0,0.071614,2.171035,2.286081
64,20.5,0.097656,0.867731,0.763258
64,21.0,1.378999,0.378356,0.569332
64,21.5,14.922844,1.506517,5.359403
64,22.0,0.562502,3.224077,4.731704
64,22.5,0.053054,1.635363,1.571609
64,23.0,0.202073,0.623893,0.559243
64,23.5,3.910018,0.418544,1.085203
64,24.0,9.530858,2.626709,7.229588
64,24.5,0.156684,2.747317,3.304434
64,25.0,0.060673,1.198921,1.085666
65,0.0,0.768902,1.399074,1.811843
65,0.5,2.646822,0.89777,1.486253
65,1.0,8.25852,1.681482,4.342429
65,1.5,1.310753,2.399592,3.629622
65,2.0,0.520553,1.371781,1.519143
65,2.5,2.34609,0.758725,1.213697
65,3.0,9.891897,1.677454,4.719725
65,3.5,1.01424,2.609258,3.867248
65,4.0,0.293793,1.406367,1.459467
65,4.5,1.425349,0.662424,0.887527
65,5.0,11.159028,1.314418,4.118567
65,5.5,1.335484,2.904591,4.70332
65,6.0,0.167245,1.652254,1.698177
65,6.5,0.561934,0.691176,0.717053
