id,t,x,y
45,22.0,12.364035,14.329268
45,23.0,11.968871,13.276551
45,24.0,12.15796,12.240733
45,25.0,12.743923,11.53629
45,26.0,13.48179,11.281794
45,27.0,14.111444,11.461022
45,28.0,14.429049,11.9529085
45,29.0,14.367329,12.551545
45,30.0,14.019787,13.025989
45,31.0,13.575594,13.220209
45,32.0,13.214697,13.119745
45,33.0,13.039327,12.829366
45,34.0,13.063764,12.495616
45,35.0,13.236757,12.239737
45,36.0,13.472073,12.127244
45,37.0,13.679429,12.164928
45,38.0,13.793135,12.31163
45,39.0,13.791359,12.4977455
45,40.0,13.697611,12.651605
45,41.0,13.563759,12.72552
45,42.0,13.444686,12.7098675
45,43.0,13.377811,12.629169
45,44.0,13.374487,12.525271
45,45.0,13.42247,12.438419
45,46.0,13.49511,12.39418
45,47.0,13.562874,12.3985815
45,48.0,13.603633,12.440316
45,49.0,13.608815,12.497772
45,50.0,13.583857,12.548157
46,0.0,29.003328,24.443523
46,1.0,8.545488,27.438347
46,2.0,3.7347832,20.006828
46,3.0,2.720986,13.075869
46,4.0,2.8531678,8.405212
46,5.0,3.715076,5.5316358
46,6.0,5.3902884,3.8610086
46,7.0,8.043061,2.9818022
46,8.0,11.595947,2.6670482
46,9.0,15.42803,2.8465662
46,10.0,18.453926,3.5837948
46,11.0,19.68658,4.999875
46,12.0,18.806198,7.0307474
46,13.0,16.39995,9.118853
46,14.0,13.6425,10.429596
46,15.0,11.476916,10.601503
46,16.0,10.210378,9.940413
46,17.0,9.756357,8.957653
46,18.0,9.925536,8.024365
46,19.0,10.525143,7.324579
46,20.0,11.357296,6.9196234
46,21.0,12.211513,6.8063145
46,22.0,12.888942,6.944442
46,23.0,13.252063,7.2629514
46,24.0,13.266659,7.6630554
46,25.0,13.0038595,8.034845
46,26.0,12.598143,8.288971
46,27.0,12.188226,8.385086
46,28.0,11.874023,8.33708
46,29.0,11.70272,8.194769
46,30.0,11.675702,8.018011
46,31.0,11.7630205,7.857391
46,32.0,11.917913,7.745364
46,33.0,12.089673,7.695098
46,34.0,12.234714,7.7032723
46,35.0,12.324842,7.754673
46,36.0,12.35103,7.8277364
46,37.0,12.3218155,7.9004602
46,38.0,12.257319,7.955643
46,39.0,12.181424,7.9841614
46,40.0,12.114876,7.9855165
46,41.0,12.071035,7.9659395
46,42.0,12.05463,7.935168
46,43.0,12.06287,7.903175
46,44.0,12.087951,7.8777456
46,45.0,12.120031,7.8632317
46,46.0,12.149955,7.860412
46,47.0,12.171203,7.867176
46,48.0,12.180816,7.8796835
46,49.0,12.179278,7.8936477
46,50.0,12.169599,7.90544
47,0.0,9.833799,3.832491
47,1.0,12.320545,4.155823
47,2.0,14.235237,5.0592895
47,3.0,15.101758,6.626338
47,4.0,14.7531395,8.794658
47,5.0,13.420787,11.158601
47,6.0,11.644267,13.035057
47,7.0,9.981654,13.90857
47,8.0,8.753535,13.764972
47,9.0,8.030632,12.95585
47,10.0,7.7557535,11.889135
47,11.0,7.8367133,10.860302
47,12.0,8.178115,10.033094
47,13.0,8.682097,9.476964
47,14.0,9.245087,9.20516
47,15.0,9.763362,9.197481
