id,t,x,y
16,15.0,11.409688,15.363671
16,16.0,12.270465,13.262993
16,17.0,13.910395,11.895745
16,18.0,15.993946,11.293355
16,19.0,18.045998,11.422486
16,20.0,19.514056,12.19483
16,21.0,19.993097,13.413077
16,22.0,19.455785,14.733416
16,23.0,18.265217,15.750955
16,24.0,16.936824,16.194964
16,25.0,15.872425,16.052749
16,26.0,15.261788,15.513453
16,27.0,15.125036,14.826603
16,28.0,15.38274,14.199817
16,29.0,15.900653,13.763812
16,30.0,16.515623,13.575431
16,31.0,17.062958,13.630188
16,32.0,17.41286,13.873929
16,33.0,17.504925,14.216598
16,34.0,17.361046,14.554313
16,35.0,17.066858,14.798687
16,36.0,16.732142,14.901973
16,37.0,16.452067,14.865383
16,38.0,16.284807,14.72839
16,39.0,16.247124,14.547955
16,40.0,16.321327,14.378701
16,41.0,16.467117,14.260032
16,42.0,16.634854,14.210733
16,43.0,16.778461,14.229291
16,44.0,16.866038,14.298141
16,45.0,16.885807,14.390517
16,46.0,16.845873,14.478527
16,47.0,16.768388,14.54051
16,48.0,16.680776,14.565681
16,49.0,16.607347,14.554963
