id,t,x0,x1
16,25.6,1.171747,3.39859
16,26.0,1.531807,3.248706
16,26.4,1.949411,3.446122
16,26.8,2.249433,3.891636
16,27.2,2.319467,4.393518
16,27.6,2.12318,4.733362
16,28.0,1.687269,4.714289
16,28.4,1.193262,4.276298
16,28.8,1.042813,3.706182
16,29.2,1.254663,3.323751
16,29.6,1.647814,3.270412
16,30.0,2.048909,3.550378
16,30.4,2.293576,4.031982
16,30.8,2.291984,4.510921
16,31.2,2.024645,4.769834
16,31.6,1.543269,4.630855
16,32.0,1.105843,4.115608
16,32.4,1.074024,3.574677
16,32.8,1.351224,3.273859
16,33.2,1.764706,3.31774
16,33.6,2.136584,3.670274
16,34.0,2.319209,4.172609
16,34.4,2.244407,4.612202
16,34.8,1.908865,4.775967
16,35.2,1.399999,4.516231
16,35.6,1.053737,3.954578
16,36.0,1.127018,3.461488
16,36.4,1.457983,3.25004
16,36.8,1.878391,3.388445
16,37.2,2.20997,3.801521
16,37.6,2.325713,4.308793
16,38.0,2.177335,4.693151
16,38.4,1.778617,4.749624
16,38.8,1.268091,4.37682
16,39.2,1.037004,3.800761
16,39.6,1.198836,3.370487
16,40.0,1.571411,3.253567
17,0.0,3.537733,4.233681
17,0.4,4.099156,5.736475
17,0.8,4.155635,7.257947
17,1.2,3.737238,8.455691
17,1.6,2.78315,8.948039
17,2.0,0.950642,8.074999
17,2.4,2.213809,8.064918
17,2.8,0.83047,6.98343
17,3.2,1.688137,6.435759
17,3.6,0.928227,5.523125
17,4.0,0.921621,4.616089
17,4.4,1.299303,4.025103
17,4.8,1.980849,3.948838
17,5.2,2.738942,4.444957
17,5.6,3.290258,5.346103
17,6.0,3.501988,6.391484
17,6.4,3.339441,7.304713
17,6.8,2.770922,7.79185
17,7.2,1.649846,7.456281
17,7.6,0.640942,6.206575
17,8.0,1.247669,5.350191
17,8.4,1.136834,4.612655
17,8.8,1.467977,4.140851
17,9.2,2.091445,4.144762
17,9.6,2.761271,4.654251
